AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,Class
342189,2271.408,864.2709,505.7227,0.8109,660.0671,0.9828,348180,0.6754,1.709,0.8335,0.7637,0.0025,0.0015,0.5833,0.9968,SAFAVI
350325,2386.7781,963.5161,465.2725,0.8757,667.868,0.9867,355063,0.7847,2.0709,0.7728,0.6932,0.0028,0.0013,0.4805,0.995,SAFAVI
346091,2297.6211,897.7186,496.3939,0.8332,663.8198,0.9896,349712,0.6365,1.8085,0.8238,0.7395,0.0026,0.0014,0.5468,0.9889,SAFAVI
275863,2157.9819,886.1564,400.3563,0.8921,592.6548,0.9792,281736,0.8018,2.2134,0.7444,0.6688,0.0032,0.0015,0.4473,0.99,SAFAVI
376776,2534.9299,964.1249,506.2896,0.851,692.6226,0.9753,386301,0.6188,1.9043,0.7368,0.7184,0.0026,0.0013,0.5161,0.9828,SAFAVI
357359,2419.9121,913.3724,501.1158,0.8361,674.5396,0.9761,366103,0.6276,1.8227,0.7669,0.7385,0.0026,0.0014,0.5454,0.9941,SAFAVI
363778,2324.1609,857.509,541.6883,0.7752,680.5707,0.9859,368999,0.6962,1.583,0.8463,0.7937,0.0024,0.0015,0.6299,0.9971,SAFAVI
352817,2468.679,898.7985,505.8577,0.8266,670.2392,0.9407,375050,0.7027,1.7768,0.7275,0.7457,0.0025,0.0014,0.5561,0.988,SAFAVI
350607,2425.6589,916.2908,494.7873,0.8417,668.1367,0.9612,364764,0.618,1.8519,0.7488,0.7292,0.0026,0.0014,0.5317,0.9846,SAFAVI
333356,2242.688,880.4042,483.8072,0.8355,651.4922,0.9834,338967,0.648,1.8197,0.8329,0.74,0.0026,0.0015,0.5476,0.9965,SAFAVI
359297,2564.9961,931.986,495.4669,0.847,676.3661,0.9623,373376,0.6038,1.881,0.6863,0.7257,0.0026,0.0014,0.5267,0.9907,SAFAVI
315682,2219.7009,832.1495,487.2321,0.8107,633.9865,0.9789,322493,0.644,1.7079,0.8051,0.7619,0.0026,0.0015,0.5804,0.9913,SAFAVI
353128,2372.927,936.3535,482.3184,0.8571,670.5345,0.9823,359483,0.6619,1.9414,0.7881,0.7161,0.0027,0.0014,0.5128,0.9956,SAFAVI
316583,2338.8291,837.3405,488.8563,0.8119,634.8906,0.9648,328126,0.5992,1.7129,0.7273,0.7582,0.0026,0.0015,0.5749,0.9847,SAFAVI
338426,2288.4929,898.1483,484.7289,0.8419,656.4277,0.983,344272,0.6448,1.8529,0.812,0.7309,0.0027,0.0014,0.5342,0.9898,SAFAVI
349290,2386.824,930.0695,482.6588,0.8548,666.8807,0.9736,358761,0.6304,1.927,0.7705,0.717,0.0027,0.0014,0.5141,0.9907,SAFAVI
389431,2594.9729,936.1578,538.0767,0.8183,704.1583,0.9586,406235,0.7635,1.7398,0.7267,0.7522,0.0024,0.0014,0.5658,0.9843,SAFAVI
306975,2306.0681,903.5196,446.9451,0.8691,625.1821,0.9443,325082,0.5761,2.0215,0.7254,0.6919,0.0029,0.0015,0.4788,0.9679,SAFAVI
400224,2554.7119,915.1979,563.0368,0.7884,713.8494,0.9585,417546,0.6819,1.6255,0.7706,0.78,0.0023,0.0014,0.6084,0.9889,SAFAVI
322879,2275.9231,876.8048,473.0537,0.842,641.1726,0.9737,331585,0.6076,1.8535,0.7833,0.7313,0.0027,0.0015,0.5347,0.9911,SAFAVI
320184,2268.2141,854.9136,488.2705,0.8209,638.4911,0.9747,328507,0.7904,1.7509,0.7821,0.7468,0.0027,0.0015,0.5578,0.9766,SAFAVI
308867,2263.426,922.5724,431.2169,0.884,627.1058,0.9867,313031,0.5709,2.1395,0.7576,0.6797,0.003,0.0014,0.462,0.9885,SAFAVI
379575,2457.2781,911.2972,536.4752,0.8084,695.1906,0.9704,391167,0.6193,1.6987,0.7899,0.7629,0.0024,0.0014,0.582,0.9885,SAFAVI
357334,2371.709,915.1829,499.5417,0.8379,674.5159,0.972,367635,0.6436,1.832,0.7983,0.737,0.0026,0.0014,0.5432,0.9952,SAFAVI
295382,2141.585,836.4148,452.4544,0.8411,613.2634,0.9736,303392,0.6579,1.8486,0.8093,0.7332,0.0028,0.0015,0.5376,0.9938,SAFAVI
337999,2342.979,946.6573,459.5275,0.8743,656.0135,0.9799,344921,0.5916,2.0601,0.7737,0.693,0.0028,0.0014,0.4802,0.9893,SAFAVI
382630,2509.5149,999.2378,491.9224,0.8704,697.9825,0.9644,396751,0.7346,2.0313,0.7635,0.6985,0.0026,0.0013,0.4879,0.9911,SAFAVI
378755,2462.074,936.0067,520.477,0.8311,694.4392,0.9813,385968,0.5978,1.7984,0.7852,0.7419,0.0025,0.0014,0.5504,0.9899,SAFAVI
335932,2267.6841,881.6727,489.0849,0.832,654.0045,0.9777,343609,0.6307,1.8027,0.8209,0.7418,0.0026,0.0015,0.5502,0.9919,SAFAVI
300103,2210.627,881.5925,438.5843,0.8675,618.1448,0.9662,310612,0.756,2.0101,0.7717,0.7012,0.0029,0.0015,0.4916,0.9882,SAFAVI
336558,2423.491,850.3224,507.3458,0.8025,654.6136,0.9651,348725,0.7112,1.676,0.7201,0.7698,0.0025,0.0015,0.5927,0.9933,SAFAVI
310788,2274.5811,860.0978,463.9492,0.842,629.0529,0.9557,325186,0.7114,1.8539,0.7549,0.7314,0.0028,0.0015,0.5349,0.9916,SAFAVI
424101,2611.3301,1009.0076,539.5266,0.845,734.8348,0.9756,434696,0.6849,1.8702,0.7815,0.7283,0.0024,0.0013,0.5304,0.9919,SAFAVI
326996,2447.4109,852.5339,494.461,0.8146,645.2474,0.9681,337775,0.6228,1.7242,0.686,0.7569,0.0026,0.0015,0.5728,0.9877,SAFAVI
384998,2386.5979,942.1682,521.4256,0.8329,700.139,0.9904,388735,0.6779,1.8069,0.8494,0.7431,0.0024,0.0014,0.5522,0.9978,SAFAVI
376389,2409.259,941.2642,509.9813,0.8405,692.2668,0.9852,382055,0.768,1.8457,0.8149,0.7355,0.0025,0.0014,0.5409,0.9983,SAFAVI
369053,2355.499,924.204,510.8777,0.8333,685.4873,0.9882,373474,0.6515,1.8091,0.8359,0.7417,0.0025,0.0014,0.5501,0.9952,SAFAVI
342828,2287.8721,844.0139,520.2556,0.7874,660.6831,0.9639,355683,0.6706,1.6223,0.823,0.7828,0.0025,0.0015,0.6128,0.9941,SAFAVI
367743,2319.2041,909.394,517.7361,0.8221,684.2697,0.9925,370521,0.772,1.7565,0.8592,0.7524,0.0025,0.0014,0.5662,0.9945,SAFAVI
396837,2555.075,982.9867,518.2283,0.8497,710.8224,0.9768,406243,0.6292,1.8968,0.7639,0.7231,0.0025,0.0013,0.5229,0.9919,SAFAVI
276472,2094.603,769.9008,462.089,0.7999,593.3086,0.9778,282744,0.7728,1.6661,0.7919,0.7706,0.0028,0.0017,0.5939,0.9895,SAFAVI
321037,2208.8621,886.9792,463.216,0.8528,639.3411,0.9898,324348,0.8046,1.9148,0.8269,0.7208,0.0028,0.0014,0.5196,0.9949,SAFAVI
329750,2236.6001,887.1417,474.9108,0.8446,647.9589,0.9913,332633,0.6811,1.868,0.8284,0.7304,0.0027,0.0014,0.5335,0.9965,SAFAVI
359590,2390.23,962.7033,478.9148,0.8675,676.6418,0.984,365421,0.6287,2.0102,0.7909,0.7029,0.0027,0.0013,0.494,0.993,SAFAVI
367307,2557.634,930.2054,506.424,0.8388,683.8639,0.9774,375786,0.7573,1.8368,0.7056,0.7352,0.0025,0.0014,0.5405,0.9928,SAFAVI
331115,2316.8181,844.9014,503.534,0.803,649.2986,0.9495,348728,0.691,1.6779,0.7752,0.7685,0.0026,0.0015,0.5906,0.991,SAFAVI
348793,2331.863,908.0755,499.5217,0.8351,666.4061,0.9678,360411,0.6261,1.8179,0.8061,0.7339,0.0026,0.0014,0.5386,0.979,SAFAVI
367332,2357.595,904.4373,520.1105,0.8181,683.8871,0.9868,372244,0.8023,1.7389,0.8305,0.7561,0.0025,0.0014,0.5718,0.9942,SAFAVI
424394,2710.5901,1040.5283,524.012,0.8639,735.0886,0.9763,434694,0.626,1.9857,0.7259,0.7065,0.0025,0.0012,0.4991,0.991,SAFAVI
291190,2207.376,786.9467,477.844,0.7945,608.8962,0.9722,299524,0.647,1.6469,0.751,0.7737,0.0027,0.0016,0.5987,0.986,SAFAVI
298760,2184.9109,842.4735,453.8198,0.8425,616.7601,0.9871,302671,0.8112,1.8564,0.7864,0.7321,0.0028,0.0015,0.5359,0.9949,SAFAVI
382402,2575.439,914.6583,536.5853,0.8098,697.7746,0.9525,401472,0.7579,1.7046,0.7245,0.7629,0.0024,0.0014,0.582,0.992,SAFAVI
317955,2282.6021,857.2585,477.4725,0.8305,636.2648,0.9737,326544,0.7149,1.7954,0.7669,0.7422,0.0027,0.0015,0.5509,0.989,SAFAVI
401589,2412.8311,841.7765,609.9025,0.6892,715.0657,0.9775,410843,0.7619,1.3802,0.8668,0.8495,0.0021,0.0015,0.7216,0.9959,SAFAVI
338610,2722.6831,893.1884,491.8964,0.8347,656.6061,0.9451,358287,0.6878,1.8158,0.574,0.7351,0.0026,0.0015,0.5404,0.9813,SAFAVI
373834,2328.502,857.2696,556.9949,0.7602,689.9132,0.9851,379487,0.7229,1.5391,0.8664,0.8048,0.0023,0.0015,0.6477,0.9968,SAFAVI
391376,2544.783,897.7682,557.4372,0.7839,705.9146,0.965,405582,0.7216,1.6105,0.7595,0.7863,0.0023,0.0014,0.6183,0.9957,SAFAVI
310795,2429.0669,878.1395,455.6671,0.8548,629.06,0.966,321718,0.7103,1.9272,0.6619,0.7164,0.0028,0.0015,0.5132,0.9889,SAFAVI
364607,2297.5901,813.4385,573.2492,0.7095,681.3458,0.9806,371829,0.7628,1.419,0.8679,0.8376,0.0022,0.0016,0.7016,0.9956,SAFAVI
325380,2254.8821,863.1747,483.1501,0.8287,643.6511,0.9708,335152,0.7249,1.7866,0.8042,0.7457,0.0027,0.0015,0.556,0.9934,SAFAVI
343379,2360.467,919.113,479.2314,0.8533,661.2138,0.9657,355591,0.6926,1.9179,0.7744,0.7194,0.0027,0.0014,0.5175,0.9926,SAFAVI
298236,2200.0559,868.1497,444.6231,0.8589,616.219,0.9761,305552,0.6723,1.9526,0.7743,0.7098,0.0029,0.0015,0.5038,0.9837,SAFAVI
307420,2221.959,867.9562,457.0818,0.8501,625.6351,0.9758,315050,0.6145,1.8989,0.7825,0.7208,0.0028,0.0015,0.5196,0.9866,SAFAVI
364261,2588.145,987.3378,478.3656,0.8748,681.0224,0.9535,382038,0.6303,2.064,0.6834,0.6898,0.0027,0.0013,0.4758,0.982,SAFAVI
387240,2410.8999,920.8607,539.2838,0.8106,702.1747,0.9793,395412,0.7064,1.7076,0.8372,0.7625,0.0024,0.0014,0.5814,0.9928,SAFAVI
351580,2424.6331,914.5834,494.2882,0.8414,669.0632,0.9741,360946,0.751,1.8503,0.7515,0.7315,0.0026,0.0014,0.5352,0.9902,SAFAVI
318125,2211.4131,838.0247,496.6458,0.8055,636.4349,0.9509,334564,0.6696,1.6874,0.8175,0.7594,0.0026,0.0016,0.5768,0.9732,SAFAVI
325847,2354.845,853.3223,491.4482,0.8175,644.1128,0.962,338714,0.6968,1.7363,0.7384,0.7548,0.0026,0.0015,0.5698,0.9893,SAFAVI
417499,2586.47,1001.9357,534.8173,0.8456,729.0928,0.9761,427713,0.6757,1.8734,0.7842,0.7277,0.0024,0.0013,0.5295,0.992,SAFAVI
299458,2141.3279,841.7073,456.2444,0.8403,617.4802,0.9834,304514,0.8036,1.8449,0.8207,0.7336,0.0028,0.0015,0.5382,0.9929,SAFAVI
364617,2623.2151,871.7518,540.7759,0.7843,681.3551,0.9742,374257,0.745,1.612,0.6659,0.7816,0.0024,0.0015,0.6109,0.9848,SAFAVI
354060,2492.134,871.677,525.1666,0.7981,671.4188,0.9562,370270,0.6896,1.6598,0.7164,0.7703,0.0025,0.0015,0.5933,0.9848,SAFAVI
362684,2407.593,925.5394,506.546,0.8369,679.5466,0.9564,379206,0.7124,1.8272,0.7863,0.7342,0.0026,0.0014,0.5391,0.985,SAFAVI
310190,2223.6509,862.0129,464.774,0.8422,628.4474,0.9768,317572,0.6794,1.8547,0.7883,0.729,0.0028,0.0015,0.5315,0.9858,SAFAVI
333850,2349.7009,845.816,509.6266,0.7981,651.9747,0.9596,347911,0.6887,1.6597,0.7599,0.7708,0.0025,0.0015,0.5942,0.9861,SAFAVI
306371,2160.9741,795.8485,498.9199,0.7791,624.5668,0.9746,314367,0.6712,1.5951,0.8244,0.7848,0.0026,0.0016,0.6159,0.9824,SAFAVI
282259,2100.0061,808.4828,446.3885,0.8338,599.4859,0.9853,286469,0.7899,1.8112,0.8043,0.7415,0.0029,0.0016,0.5498,0.9958,SAFAVI
291259,2136.6079,825.5577,452.6159,0.8363,608.9684,0.9802,297143,0.682,1.824,0.8018,0.7376,0.0028,0.0016,0.5441,0.9925,SAFAVI
362960,2485.04,932.6669,505.3012,0.8405,679.8051,0.956,379677,0.6921,1.8458,0.7386,0.7289,0.0026,0.0014,0.5313,0.9806,SAFAVI
370661,2404.842,953.9807,498.8006,0.8524,686.9791,0.9802,378137,0.8009,1.9125,0.8054,0.7201,0.0026,0.0013,0.5186,0.9918,SAFAVI
370687,2481.958,917.0978,521.7222,0.8224,687.0032,0.9757,379925,0.7643,1.7578,0.7562,0.7491,0.0025,0.0014,0.5612,0.9864,SAFAVI
361058,2397.439,904.1469,513.4807,0.8231,678.0216,0.977,369539,0.6466,1.7608,0.7894,0.7499,0.0025,0.0014,0.5624,0.9902,SAFAVI
334863,2282.0659,872.7985,490.8819,0.8268,652.9631,0.9816,341131,0.7844,1.778,0.808,0.7481,0.0026,0.0015,0.5597,0.9951,SAFAVI
289774,2146.249,812.8783,462.5508,0.8223,607.4139,0.979,295999,0.6439,1.7574,0.7905,0.7472,0.0028,0.0016,0.5584,0.9813,SAFAVI
310151,2237.895,812.6631,491.8975,0.796,628.4079,0.9741,318384,0.6735,1.6521,0.7782,0.7733,0.0026,0.0016,0.5979,0.9879,SAFAVI
277447,2027.295,798.4498,444.0995,0.831,594.3538,0.988,280824,0.7696,1.7979,0.8483,0.7444,0.0029,0.0016,0.5541,0.9962,SAFAVI
287291,2121.5859,836.7213,440.0023,0.8506,604.806,0.9798,293223,0.6605,1.9016,0.8021,0.7228,0.0029,0.0015,0.5225,0.9936,SAFAVI
326670,2259.6599,888.6778,471.2458,0.8478,644.9257,0.9694,336982,0.7335,1.8858,0.804,0.7257,0.0027,0.0014,0.5267,0.9932,SAFAVI
297174,2155.959,779.7753,488.4755,0.7795,615.1208,0.9716,305852,0.6638,1.5963,0.8034,0.7888,0.0026,0.0016,0.6223,0.9934,SAFAVI
305032,2311.6509,861.9067,455.7622,0.8488,623.2004,0.954,319728,0.6163,1.8911,0.7173,0.723,0.0028,0.0015,0.5228,0.9887,SAFAVI
304948,2185.3789,829.9847,473.5959,0.8212,623.1146,0.9763,312363,0.6304,1.7525,0.8024,0.7508,0.0027,0.0016,0.5636,0.9878,SAFAVI
309025,2163.1311,831.9025,477.1172,0.8192,627.2662,0.9812,314953,0.6833,1.7436,0.8299,0.754,0.0027,0.0015,0.5685,0.9913,SAFAVI
276143,2079.627,820.3309,432.2186,0.8499,592.9554,0.9802,281714,0.6169,1.898,0.8024,0.7228,0.003,0.0016,0.5225,0.9916,SAFAVI
338914,2247.1541,868.6652,498.7621,0.8187,656.9008,0.9877,343124,0.7934,1.7416,0.8434,0.7562,0.0026,0.0015,0.5719,0.996,SAFAVI
355763,2424.814,990.7361,458.7359,0.8863,673.0316,0.9835,361727,0.6176,2.1597,0.7604,0.6793,0.0028,0.0013,0.4615,0.9967,SAFAVI
391450,2479.239,892.5263,560.6314,0.7781,705.9813,0.9846,397557,0.7111,1.592,0.8003,0.791,0.0023,0.0014,0.6257,0.9961,SAFAVI
304684,2173.7949,890.8111,437.7785,0.8709,622.8448,0.9891,308038,0.6176,2.0348,0.8103,0.6992,0.0029,0.0014,0.4889,0.9948,SAFAVI
283770,2096.7639,775.8751,468.8516,0.7968,601.0883,0.9737,291436,0.6751,1.6548,0.8111,0.7747,0.0027,0.0017,0.6002,0.9932,SAFAVI
275775,2000.7679,723.755,488.6776,0.7376,592.5602,0.9792,281629,0.7508,1.481,0.8657,0.8187,0.0026,0.0018,0.6703,0.9928,SAFAVI
286603,2058.97,782.1415,469.3111,0.8,604.0814,0.9843,291172,0.6825,1.6666,0.8496,0.7723,0.0027,0.0016,0.5965,0.9941,SAFAVI
326090,2386.698,803.0966,519.4846,0.7626,644.3529,0.9727,335242,0.7505,1.5459,0.7194,0.8023,0.0025,0.0016,0.6437,0.9952,SAFAVI
272635,2195.2859,776.0174,450.5913,0.8142,589.1771,0.9776,278895,0.6495,1.7222,0.7109,0.7592,0.0028,0.0017,0.5764,0.9927,SAFAVI
337948,2288.22,884.1144,492.5711,0.8304,655.964,0.9849,343113,0.7475,1.7949,0.8111,0.7419,0.0026,0.0015,0.5505,0.9881,SAFAVI
347931,2379.052,949.2151,468.3536,0.8698,665.5821,0.9817,354415,0.7216,2.0267,0.7725,0.7012,0.0027,0.0013,0.4917,0.9965,SAFAVI
296161,2355.0471,884.1443,429.3063,0.8742,614.0716,0.9748,303819,0.5865,2.0595,0.671,0.6945,0.003,0.0014,0.4824,0.9935,SAFAVI
361867,2681.0071,909.2697,510.2585,0.8277,678.7808,0.9594,377190,0.6609,1.782,0.6326,0.7465,0.0025,0.0014,0.5573,0.9931,SAFAVI
283096,2134.1521,842.0992,431.0886,0.859,600.3741,0.9777,289539,0.7131,1.9534,0.7811,0.7129,0.003,0.0015,0.5083,0.9929,SAFAVI
282651,2115.1909,849.2612,427.8779,0.8638,599.902,0.9835,287385,0.5915,1.9848,0.7939,0.7064,0.003,0.0015,0.499,0.9904,SAFAVI
382243,2515.0081,983.1814,498.3077,0.862,697.6295,0.976,391649,0.699,1.973,0.7594,0.7096,0.0026,0.0013,0.5035,0.9934,SAFAVI
328626,2411.4719,878.9201,485.9003,0.8333,646.8536,0.9425,348685,0.645,1.8088,0.7101,0.736,0.0027,0.0015,0.5416,0.9798,SAFAVI
351367,2301.5859,875.3801,513.9609,0.8095,668.8605,0.9842,357025,0.7041,1.7032,0.8335,0.7641,0.0025,0.0015,0.5838,0.9944,SAFAVI
306787,2205.3831,851.6366,461.404,0.8405,624.9907,0.9737,315074,0.6432,1.8458,0.7926,0.7339,0.0028,0.0015,0.5386,0.9941,SAFAVI
354813,2323.3391,908.402,502.3913,0.8331,672.1324,0.9804,361910,0.6669,1.8082,0.826,0.7399,0.0026,0.0014,0.5475,0.9899,SAFAVI
326893,2297.4441,889.015,473.2075,0.8466,645.1458,0.9709,336684,0.6225,1.8787,0.7783,0.7257,0.0027,0.0014,0.5266,0.9894,SAFAVI
335351,2445.8889,976.2505,441.572,0.8919,653.4387,0.9622,348539,0.5593,2.2109,0.7044,0.6693,0.0029,0.0013,0.448,0.9905,SAFAVI
288470,2170.512,916.8247,406.8782,0.8961,606.0457,0.9822,293705,0.5752,2.2533,0.7695,0.661,0.0032,0.0014,0.437,0.9846,SAFAVI
347731,2383.332,952.7579,471.4235,0.869,665.3907,0.9711,358093,0.6145,2.021,0.7693,0.6984,0.0027,0.0014,0.4877,0.9857,SAFAVI
266928,2126.3701,798.1915,433.349,0.8398,582.978,0.9638,276944,0.6284,1.8419,0.7419,0.7304,0.003,0.0016,0.5334,0.9826,SAFAVI
290186,2331.5811,912.2787,424.2137,0.8853,607.8456,0.9255,313562,0.5635,2.1505,0.6708,0.6663,0.0031,0.0015,0.4439,0.9547,SAFAVI
333228,2300.667,856.532,500.6767,0.8114,651.3671,0.9812,339597,0.6937,1.7107,0.7911,0.7605,0.0026,0.0015,0.5783,0.9894,SAFAVI
320409,2200.635,861.2217,477.5822,0.8322,638.7155,0.9749,328674,0.6545,1.8033,0.8314,0.7416,0.0027,0.0015,0.55,0.9919,SAFAVI
321312,2204.2451,888.2299,464.3716,0.8525,639.6149,0.9873,325458,0.6595,1.9128,0.831,0.7201,0.0028,0.0014,0.5185,0.9919,SAFAVI
340479,2652.927,998.5767,442.5258,0.8964,658.4158,0.9432,360967,0.5123,2.2565,0.6079,0.6594,0.0029,0.0013,0.4347,0.981,SAFAVI
356344,2462.323,886.2712,521.8904,0.8082,673.5809,0.9594,371435,0.6456,1.6982,0.7386,0.76,0.0025,0.0015,0.5776,0.9809,SAFAVI
272029,1927.442,700.212,497.2475,0.7041,588.522,0.9908,274542,0.8419,1.4082,0.9202,0.8405,0.0026,0.0018,0.7064,0.9948,SOGAY
328825,2226.321,845.2898,520.5521,0.7879,647.0494,0.9565,343779,0.7462,1.6238,0.8337,0.7655,0.0026,0.0016,0.586,0.9515,SOGAY
378039,2343.229,902.627,535.519,0.805,693.7825,0.9889,382265,0.7876,1.6855,0.8652,0.7686,0.0024,0.0014,0.5908,0.9958,SOGAY
324530,2168.541,805.7068,514.7833,0.7693,642.8098,0.9883,328356,0.764,1.5651,0.8672,0.7978,0.0025,0.0016,0.6365,0.9962,SOGAY
332254,2172.4651,829.761,513.4503,0.7856,650.4144,0.993,334598,0.7927,1.616,0.8847,0.7839,0.0025,0.0015,0.6144,0.993,SOGAY
247036,1961.302,694.0135,524.4564,0.6549,560.8351,0.8834,279628,0.702,1.3233,0.807,0.8081,0.0028,0.0021,0.653,0.8642,SOGAY
243353,1853.187,664.4248,469.841,0.7071,556.6387,0.9893,245985,0.7161,1.4141,0.8904,0.8378,0.0027,0.0019,0.7019,0.9925,SOGAY
209193,1761.806,622.2163,446.4828,0.6965,516.0938,0.9492,220381,0.7232,1.3936,0.8469,0.8294,0.003,0.0021,0.688,0.9588,SOGAY
276444,2005.511,793.3969,445.7533,0.8273,593.2786,0.9913,278859,0.7839,1.7799,0.8637,0.7478,0.0029,0.0016,0.5592,0.9952,SOGAY
351763,2293.7791,878.5163,513.9243,0.811,669.2373,0.9843,357372,0.7913,1.7094,0.8401,0.7618,0.0025,0.0015,0.5803,0.992,SOGAY
261345,1920.686,735.1219,454.3767,0.7861,576.849,0.9933,263110,0.7287,1.6179,0.8902,0.7847,0.0028,0.0017,0.6158,0.9962,SOGAY
306831,2101.9919,790.1249,496.5371,0.7779,625.0355,0.9884,310445,0.7543,1.5913,0.8727,0.7911,0.0026,0.0016,0.6258,0.9958,SOGAY
243025,1855.1949,670.8918,463.4907,0.723,556.2635,0.9878,246026,0.7304,1.4475,0.8873,0.8291,0.0028,0.0019,0.6875,0.9951,SOGAY
310359,2138.5901,838.097,472.3667,0.826,628.6186,0.9892,313749,0.6902,1.7743,0.8527,0.7501,0.0027,0.0015,0.5626,0.9982,SOGAY
259098,1871.046,672.9703,494.7143,0.6779,574.3638,0.9935,260792,0.8562,1.3603,0.93,0.8535,0.0026,0.0019,0.7284,0.9909,SOGAY
365088,2249.6321,863.308,541.9211,0.7784,681.795,0.9916,368189,0.8012,1.5931,0.9065,0.7897,0.0024,0.0015,0.6237,0.9936,SOGAY
308938,2105.4199,789.2784,502.5179,0.7711,627.1779,0.9833,314176,0.7464,1.5706,0.8758,0.7946,0.0026,0.0016,0.6314,0.9917,SOGAY
332079,2135.427,808.1102,525.323,0.7599,650.2431,0.9964,333281,0.7971,1.5383,0.9151,0.8046,0.0024,0.0016,0.6475,0.996,SOGAY
240537,1967.1281,718.0688,487.6316,0.7341,553.4088,0.8776,274088,0.7266,1.4726,0.7811,0.7707,0.003,0.002,0.594,0.8746,SOGAY
255422,1882.9041,710.4493,461.1236,0.7607,570.2748,0.9955,256573,0.7417,1.5407,0.9053,0.8027,0.0028,0.0018,0.6443,0.9927,SOGAY
196561,1697.087,631.0634,400.5577,0.7727,500.2692,0.9833,199909,0.7121,1.5755,0.8576,0.7927,0.0032,0.002,0.6284,0.9901,SOGAY
269740,1951.873,759.0534,453.6415,0.8018,586.0406,0.9946,271215,0.7875,1.6732,0.8897,0.7721,0.0028,0.0017,0.5961,0.9974,SOGAY
343082,2286.1189,926.7311,484.092,0.8527,660.9278,0.9779,350825,0.6644,1.9144,0.8249,0.7132,0.0027,0.0014,0.5086,0.9737,SOGAY
258106,1893.702,729.0965,452.9291,0.7836,573.2632,0.9938,259715,0.7531,1.6097,0.9045,0.7863,0.0028,0.0018,0.6182,0.9952,SOGAY
289876,2087.52,818.5771,453.4831,0.8325,607.5209,0.9878,293458,0.6413,1.8051,0.8359,0.7422,0.0028,0.0016,0.5508,0.9943,SOGAY
253517,1860.3199,672.4048,483.49,0.695,568.1442,0.9912,255778,0.6885,1.3907,0.9205,0.8449,0.0027,0.0019,0.7139,0.9929,SOGAY
313487,2115.344,753.2776,532.3475,0.7075,631.7785,0.9861,317896,0.7391,1.415,0.8804,0.8387,0.0024,0.0017,0.7034,0.9954,SOGAY
336724,2196.658,784.414,573.6385,0.6821,654.775,0.9573,351740,0.7351,1.3674,0.8769,0.8347,0.0023,0.0017,0.6968,0.9528,SOGAY
293477,2039.6071,766.5217,490.2007,0.7688,611.2827,0.9925,295699,0.7842,1.5637,0.8865,0.7975,0.0026,0.0017,0.636,0.9945,SOGAY
355294,2266.9509,870.8358,521.8104,0.8006,672.5878,0.9887,359343,0.778,1.6689,0.8688,0.7723,0.0025,0.0015,0.5965,0.9955,SOGAY
285626,2061.635,785.1763,465.285,0.8055,603.0508,0.9875,289254,0.6949,1.6875,0.8445,0.768,0.0027,0.0016,0.5899,0.9955,SOGAY
363370,2249.0371,793.2402,586.2938,0.6736,680.189,0.993,365942,0.7634,1.353,0.9027,0.8575,0.0022,0.0016,0.7353,0.9948,SOGAY
342830,2196.917,797.9894,549.5345,0.7251,660.6851,0.993,345235,0.756,1.4521,0.8926,0.8279,0.0023,0.0016,0.6855,0.9954,SOGAY
318719,2222.4399,826.2077,520.563,0.7765,637.0287,0.9409,338755,0.6986,1.5871,0.8109,0.771,0.0026,0.0016,0.5945,0.9435,SOGAY
248888,1939.901,701.8555,453.7137,0.763,562.9334,0.9784,254376,0.7205,1.5469,0.8311,0.8021,0.0028,0.0018,0.6433,0.9951,SOGAY
240328,1953.7419,644.4176,513.0257,0.6052,553.1683,0.9014,266617,0.6199,1.2561,0.7912,0.8584,0.0027,0.0021,0.7369,0.9256,SOGAY
323238,2263.3049,827.1309,542.2946,0.7551,641.5289,0.9205,351158,0.7202,1.5252,0.793,0.7756,0.0026,0.0017,0.6016,0.9175,SOGAY
253875,1997.355,747.1664,502.6085,0.7399,568.5452,0.9118,278438,0.6157,1.4866,0.7997,0.7609,0.0029,0.002,0.579,0.8608,SOGAY
273905,2009.04,701.0014,503.6558,0.6955,590.5478,0.9722,281724,0.7128,1.3918,0.8528,0.8424,0.0026,0.0018,0.7097,0.9878,SOGAY
273895,2008.311,721.5966,486.044,0.7391,590.537,0.9862,277731,0.7518,1.4846,0.8534,0.8184,0.0026,0.0018,0.6697,0.9943,SOGAY
266662,1982.204,760.303,464.9061,0.7913,582.6874,0.9669,275780,0.7299,1.6354,0.8529,0.7664,0.0029,0.0017,0.5874,0.9605,SOGAY
325346,2196.3879,836.8861,501.7307,0.8004,643.6174,0.9734,334237,0.7034,1.668,0.8475,0.7691,0.0026,0.0015,0.5915,0.9865,SOGAY
265078,1959.991,706.0493,491.0711,0.7185,580.9542,0.9681,273812,0.7302,1.4378,0.8671,0.8228,0.0027,0.0019,0.677,0.9734,SOGAY
232956,1941.686,690.3647,464.7091,0.7395,544.618,0.9146,254703,0.6985,1.4856,0.7765,0.7889,0.003,0.002,0.6223,0.9245,SOGAY
